video_id,trending_date,title,channel_title,category_id,publish_date,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed
iYt1LQKnodw,12-02-2018,Flying Kiss | (Full Song) | Jatinder Dhiman | New Punjabi Songs 2018 | Latest Punjabi Songs 2018,Jass Records,10,10-02-2018,335252,7559,418,483,FALSE,FALSE,FALSE
2a6JAwRIVP8,12-02-2018,Youtube Reviewers Smashing Smile Digital Awards | Smile Settai,Smile Settai,23,10-02-2018,144967,4821,402,399,FALSE,FALSE,FALSE
GtsU1vhKyNY,12-02-2018,Madhuban Murli LIVE - 12/2/2018 (Monday 7.00am to 8.00am IST),Madhuban Murli Brahma Kumaris,27,12-02-2018,6463,234,18,4,FALSE,FALSE,FALSE
plbGfAsXwFI,12-02-2018,Tholi Prema Movie Public Talk | Varun Tej | Rashi Khanna | ABN Telugu,ABN Telugu,25,10-02-2018,103774,1022,48,0,TRUE,FALSE,FALSE
u-YJd7tE6y4,12-02-2018,Parasparam General Promo,Asianet,24,10-02-2018,96908,65,135,29,FALSE,FALSE,FALSE
VimsRe_yhJ0,12-02-2018,"Phulpakhru - फुलपाखरु - Episode 235  - February 10, 2018 - Preview",Zee Yuva,24,10-02-2018,112811,443,18,70,FALSE,FALSE,FALSE
hWJ24zAT_wc,12-02-2018,Anupama Chopra's Movie Review of Padman | Akshay Kumar | Radhika Apte I Film Companion,Film Companion,24,09-02-2018,201263,1629,542,446,FALSE,FALSE,FALSE
vKoK026xNCE,12-02-2018,महा शिवरात्रि सोमवार स्पेशल भजन : रचो रचो हिमाचल राजा ब्याह | Lajwanti Pathak | Popular Shiv Bhajan,Sonotek Bhakti,10,11-02-2018,40219,300,47,16,FALSE,FALSE,FALSE
QLFUOFYrJY4,12-02-2018,"खेसारी - पवन की दुश्मनी का सच जानिए आम्रपाली से | khesari Lal, Pawan Singh | Bindaas Bhojpuriya",Bindaas Bhojpuriya,24,11-02-2018,246323,1435,188,124,FALSE,FALSE,FALSE
Tn0fH4mwm_w,12-02-2018,Yeh Un Dino Ki Baat Hai: Sameer & Naina's CRAZY DANCE CELEBRATIONS!,Saas Bahu Aur Betiyaan,24,11-02-2018,18399,235,10,13,FALSE,FALSE,FALSE
UNQaUvm9ce8,12-02-2018,THE CHOOTIENGERS | Types Of Annoying People In Life,Angry Prash,23,09-02-2018,492176,55382,1272,5628,FALSE,FALSE,FALSE
jMgjTPPNRVs,12-02-2018,7 AM | ETV Telugu News | 11th February 2018,ETV Andhra Pradesh,25,11-02-2018,93087,452,59,27,FALSE,FALSE,FALSE
wJC_HJ3ZhbY,12-02-2018,आम्रपाली दुबे की सबसे बड़ी फिल्म 2018 | BHOJPURI SUPERHIT FILM 2018 |,Wave Music - Bhojpuri Movies,1,08-02-2018,1135785,1387,775,161,FALSE,FALSE,FALSE
BGI-nBF4dKU,12-02-2018,സമൂഹമാധ്യമങ്ങളില്‍ തരംഗമായി ഒരു ഹോട്ടല്‍,asianetnews,25,09-02-2018,312404,4209,74,7,FALSE,FALSE,FALSE
IpjcLFm6gVU,12-02-2018,பாம்பன் பாலத்தின் மேல் விபரீத முயற்சியில் ஈடுபட்ட இளைஞர்கள்-Oneindia Tamil,Oneindia Tamil | ஒன்இந்தியா தமிழ்,25,09-02-2018,138318,1021,208,81,FALSE,FALSE,FALSE
WDqnr5faNBg,12-02-2018,"Rajpal yadav comedy scene - Maine Pyaar Kyun Kiya - Rajpal yadav, Salman  Khan & Sushmita sen",Sunny Kumar Rana,23,07-02-2018,1834626,8263,1348,309,FALSE,FALSE,FALSE
LRfveNMtcB8,13-02-2018,"Deivamagal Episode 1460, 10/02/18",VikatanTV,43,10-02-2018,1114075,4264,2643,712,FALSE,FALSE,FALSE
_pnU8PlySCk,13-02-2018,Weekly Reliv - Baalveer -  03rd Feb to 09th Feb 2018  - Episode 860 to 866,Sony PAL,24,10-02-2018,583855,1554,623,163,FALSE,FALSE,FALSE
UB-__FqyXCw,13-02-2018,"Jabardasth - Jabardasth Latest Promo - 15th February 2018 - Hyper Aadi,Adhire Abhi, Anasuya, Raghava",mallemalatv,24,12-02-2018,366838,2440,192,135,FALSE,FALSE,FALSE
7XPRcVWA83Q,13-02-2018,"Narendra Modi latest Speech in Mascat, Oman. मोदी के कहने पर भी नहीं रुके मोदी मोदी के नारे.",Prime Minister Narender Modi,25,11-02-2018,624472,10634,1116,1500,FALSE,FALSE,FALSE
OUtNLj4ETTc,13-02-2018,നന്ദി നന്ദി ലൈവില്‍ അടാര്‍ ലവ് നായിക - Oru Adaar Love actress Priya Prakash Varrier Live Thanks,filmmatter,1,10-02-2018,320349,3104,430,297,FALSE,FALSE,FALSE
SGyJcg2Lf4c,13-02-2018,Nanditha Vasudev BLOOPERS #1 | RAMYA & DANNY | A Film By Vikram Aditya | Latest 2018 Telugu Movies,Vikram Aditya,24,12-02-2018,50966,1011,221,461,FALSE,FALSE,FALSE
e_SV4g7dYBY,13-02-2018,சந்திரலேகா | CHANDRALEKHA | Sun TV | Tamil | Mega Serial | Episode 1009 - 12th February 2018,Saregama TVShows,24,12-02-2018,144467,1055,163,85,FALSE,FALSE,FALSE
dzxFdtWmjto,13-02-2018,VENOM - Official Teaser Trailer (HD),Sony Pictures Entertainment,24,08-02-2018,12393755,198271,23450,31402,FALSE,FALSE,FALSE
PCHB3DDd6iI,13-02-2018,మూసుకొని పాట పాడు | Varun Tej Making Hilarious Fun With Raashi Khanna,Mana Stars,24,10-02-2018,802825,3389,483,133,FALSE,FALSE,FALSE
0wYY_icNrTI,13-02-2018,ഒറ്റ രാത്രികൊണ്ട് സ്റ്റാറായ പ്രിയ | Adaar Love Actress Priya Video,Vekkada Vedi,22,10-02-2018,306366,2040,338,91,FALSE,FALSE,FALSE
6JROz7Ko7Ek,13-02-2018,12 February 2018- The Hindu Editorial News Paper Analysis- [UPSC/SSC/IBPS] Current affairs,Study IQ education,27,12-02-2018,56423,2684,94,565,FALSE,FALSE,FALSE
drjW1gJM16k,13-02-2018,Ama Ghara Laxmi | Full Ep 551 10th Feb 2018 | Odia Serial - TarangTV,Tarang TV,24,10-02-2018,146608,576,91,41,FALSE,FALSE,FALSE
mCDlC_fBBBM,13-02-2018,Actor Mohan Babu Full Interview || Frankly With TNR #96 || Talking Movies With iDream,iDream Telugu Movies,24,09-02-2018,465556,2636,653,765,FALSE,FALSE,FALSE
r9uukMoFXGY,13-02-2018,51 ఏళ్ల తరువాత వచ్చే మహా శివరాత్రి ఈ రాశి వాళ్లు ఈ ఒక్క పని చేస్తే | Shivaratri rasulu,Telugu Dheera,24,12-02-2018,177684,818,147,79,FALSE,FALSE,FALSE
W58UliRrnDY,13-02-2018,"Saat Bhai Champa - Episode 77 - February 11, 2018 - Best Scene",zeebangla,24,11-02-2018,297057,781,131,36,FALSE,FALSE,FALSE
TI9gJjdMMZ4,13-02-2018,Manasu Mamata | 10th February 2018 |Full Episode No 2202| ETV Telugu,etvteluguindia,24,10-02-2018,460272,1238,427,107,FALSE,FALSE,FALSE
KqY4d-GXoRM,13-02-2018,"महाशिवरात्रि, Mahashivratri 2018 Special Jaago Bholenath,Shiv Bhajans,ANURADHA PAUDWAL,SURESH WADKAR",T-Series Bhakti Sagar,10,11-02-2018,266999,1945,322,234,FALSE,FALSE,FALSE
swcqqplyqCI,13-02-2018,കട്ടിലിൽ മാത്രമേ നിനക്കീ കഴപ്പ് വർത്തമാനം വരത്തുള്ളൂ | Latest Malayalam Movie Scenes | Best Movies,MovieChannel Malayalam,1,11-02-2018,451188,641,331,8,FALSE,FALSE,FALSE
w5kU3b7ZcDs,13-02-2018,வாணி ராணி - VAANI RANI -  Episode 1489 - 10/02/2018,RadaanMedia,24,10-02-2018,614051,2320,619,276,FALSE,FALSE,FALSE
SxaA-XiowlI,13-02-2018,Patas | 10th February 2018 | Full Episode 685 | Ready Movie Spoof | ETV Plus,ETV Plus India,23,10-02-2018,346689,1946,350,513,FALSE,FALSE,FALSE
cGKwMYbq-eI,13-02-2018,"Tuzhat Jeev Rangala - तुझ्यात जीव रंगला - Episode 433  - February 12, 2018 - Preview",zeemarathi,24,11-02-2018,107763,232,22,1,FALSE,FALSE,FALSE
2xzjKIfgfaQ,13-02-2018,"Awe Theatrical Trailer | అ! | Kajal Aggarwal, Nithya Menen, Regina | Nani, Ravi Teja",Lahari Music | T-Series,10,11-02-2018,436337,6583,321,258,FALSE,FALSE,FALSE
tCxxoTuey04,13-02-2018,"சென்னையில் மற்றொரு செயின் பறிப்பு, கையோடு வராததால் பெண் தரதரவென இழுத்துச் செல்லப்பட்ட கொடூரம்",Polimer News,25,11-02-2018,154847,456,197,183,FALSE,FALSE,FALSE
PmV3T_-yxmU,13-02-2018,Mohan Babu answers objectionable questions - TV9 Today,TV9 Today,25,11-02-2018,223871,693,379,251,FALSE,FALSE,FALSE
hIS0nbNy-Ek,13-02-2018,🔴 [Live] Sarhala Ranuan (Nawanshahr) North India Federation Kabaddi Cup 11 Feb 2018,Kabaddi365.com,17,11-02-2018,194436,2055,126,20,FALSE,FALSE,FALSE
l8T1ZeUWq_Y,13-02-2018,Bithiri Sathi On Adulterated Food Products | Satirical Conversation With Savitri | Teenmaar News,V6 News Telugu,25,11-02-2018,226386,1676,134,163,FALSE,FALSE,FALSE
UiErsIzNpu0,13-02-2018,Happy Singles Day - Feb 13 | Nee Yaaruda Komali l Team NYK,Nee Yaaruda Komali,24,11-02-2018,61543,5702,102,600,FALSE,FALSE,FALSE
inuRNiv5oZI,13-02-2018,SHRIMAD BHAGWAT KATHA || Day -7 || UNA ||,Shri Devkinandan Thakur Ji,22,12-02-2018,25478,2260,78,138,FALSE,FALSE,FALSE
97YTg4KJMnU,13-02-2018,Priyamanasam Epi 148 10-02-18 (Download & Watch Full Episode on Hotstar),Asianet,24,12-02-2018,38077,79,24,14,FALSE,FALSE,FALSE
IHUJbNKnxyw,13-02-2018,PM Narendra Modi addresses gathering at the World Government Summit in Dubai,DD News,25,11-02-2018,302583,3935,322,626,FALSE,FALSE,FALSE
M2Vgfhc5RBw,13-02-2018,Those Olden Days | Jab Ka Zamana | Hyderabadi Comedy | Warangal Diaries,Warangal Diaries,23,11-02-2018,109567,9133,318,1397,FALSE,FALSE,FALSE
64rcpjvwajM,13-02-2018,Fun Bucket | 119th Episode | Funny Videos | Telugu Comedy Web Series | By Sai Teja | TeluguOne,TeluguOne,23,10-02-2018,216858,6283,462,543,FALSE,FALSE,FALSE
M2EG29lkROo,13-02-2018,मोदी जी की अरब मुस्लिम देशों में ताकत देख कर जला पाकिस्तान Pakistan media latest on modi,"A to Z cricket,political & cinema",25,11-02-2018,301629,1209,535,800,FALSE,FALSE,FALSE
9sQkjMgFglY,13-02-2018,La La La - Neha Kakkar ft. Arjun Kanungo | Bilal Saeed | Desi Music Factory,Desi Music Factory,10,07-02-2018,11249726,275924,12615,10407,FALSE,FALSE,FALSE
ja703gLo4eM,13-02-2018,Modi ने Renuka Chaudhari की तुलना Ramayan के राक्षसों से की तो ठहाकों से गूंजा पूरा सदन,NMF News,25,07-02-2018,2630305,25060,3246,4192,FALSE,FALSE,FALSE
bYHfxbzhZy4,13-02-2018,Ghar da jawayi  | Virasat Sandhu | New Latest Punjabi Songs 2018 |  | Daddy Mohan Records,Daddy Mohan Records,24,09-02-2018,670125,13032,483,587,FALSE,FALSE,FALSE
qHMKx9xqRig,13-02-2018,Kuladheivam SUN TV Episode - 844 (10-02-18),THIRU TV,24,10-02-2018,232934,747,260,44,FALSE,FALSE,FALSE
YAwnH96aDuY,13-02-2018,पॉवरफुल मोटिवेशनल वीडियो | Rapid Growth Formula | Dr Vivek Bindra,Dr. Vivek Bindra: Motivational Speaker,27,10-02-2018,292668,47287,657,2855,FALSE,FALSE,FALSE
TqIAY3iANR4,13-02-2018,"गाढ़ी,मलाईदार और झाग वाली कॉफ़ी बिना मशीन के बनायें एक सही तरीके से /Coffee Recipe /Hot Coffee Recipe",Ray Kitchen,26,10-02-2018,221844,1959,606,347,FALSE,FALSE,FALSE
TPUssJ75Bek,13-02-2018,35 EPIC GLUE GUN LIFE HACKS || HOT GLUE CRAFTS COMPILATION,5-Minute Crafts,26,11-02-2018,1677149,16031,1851,1833,FALSE,FALSE,FALSE
7R4XPIaB1lg,13-02-2018,Sunona Sunaina Song Making | Tholi Prema 2018 Movie Songs | Varun Tej | Sapna Pabbi | Raashi Khanna,Sri Venkateswara Cine Chitra,24,09-02-2018,961400,6435,332,135,FALSE,FALSE,FALSE
HpzjiNcmvPg,13-02-2018,DEFEAT DEFEAT BRAND FILM | Hrithik Roshan | Reaction w/ Sara!,jaby koay,24,12-02-2018,151918,4998,103,698,FALSE,FALSE,FALSE
PRe4GBjfKfM,13-02-2018,Holi Mein Kaha Chal Gayile | Khesari Lal Yadav | BHOJPURI HIT HOLI SONG 2018 | HD VIDEO,Worldwide Records Bhojpuri,10,10-02-2018,852913,6526,1058,272,FALSE,FALSE,FALSE
ESBhszSj1gw,13-02-2018,వాడెంత వాడి  బతుకెంత చంద్రబాబుని  ఏకి పారేసిన  మోహన్ బాబు!| Mohan Babu | TDP Chandrababu Naidu | CBN,Newsmarg,25,11-02-2018,163807,649,608,245,FALSE,FALSE,FALSE
hCSafiYTeeI,13-02-2018,"12 February, 2018  The Hindu Discussion, Maldives, Bangladesh, Health Index, NHPC",only ias,27,12-02-2018,29147,0,0,0,TRUE,TRUE,FALSE
rUWIZgMtZw0,13-02-2018,Amma Kutti Amma Kutti Full Video Song | Jai Simha | Balakrishna | Natasha Doshi | KS Ravi Kumar,Aditya Music,10,09-02-2018,1081323,16536,1649,1393,FALSE,FALSE,FALSE
FlCwuxg1rXQ,13-02-2018,Current Affairs Live At 7 :00 am | 12th February 2018 | करंट अफेयर्स लाइव | All Competitive Exams,Mahendra Guru : Online Videos For Govt. Exams,27,12-02-2018,34571,2510,41,155,FALSE,FALSE,FALSE
FMOnbs5_Bcc,13-02-2018,Lavanya Tripati Uncomfortable Dress Slip Moment  | Filmy Monk,Filmy Monk,24,09-02-2018,511567,809,369,56,FALSE,FALSE,FALSE
U4pZc-FmsPE,13-02-2018,TSP's Zeroes (Web Series) S01E02 - 'Kaun Banega Sales Manager',The Screen Patti,24,09-02-2018,1017999,38593,1097,2463,FALSE,FALSE,FALSE
1jqOW1303Fc,13-02-2018,"CURRENT AFFAIRS | THE HINDU |12th February 2018 | SBI CLERK, UPSC,IBPS, RAILWAYS,SSC,CDS,IB",Adda247 :Official Channel of BankersAdda & SSCAdda,27,12-02-2018,34001,2479,56,124,FALSE,FALSE,FALSE
SbRmVIxRMBs,13-02-2018,Miss PTC Punjabi 2017 ! GRAND FINALE !,PTC PUNJABI GOLD,24,10-02-2018,97541,1129,135,167,FALSE,FALSE,FALSE
lNAAZqbSA9A,13-02-2018,South africa Beat India by 5 wickets | SA won vs Ind | India Vs South Africa 4th ODI Highlights,Daily Diary News,25,10-02-2018,233602,769,224,45,FALSE,FALSE,FALSE
XGtR3ryx87M,13-02-2018,Made for Each Other Season 2 I Colourful 'Rajasthan Wedding' is here... I Mazhavil Manorama,Mazhavil Manorama,24,11-02-2018,176380,594,1329,588,FALSE,FALSE,FALSE
ColCG73Aaw4,13-02-2018,Nandini | 09th Feb 2018 | SunTV,SunTV Tamil,22,10-02-2018,328313,1045,187,418,FALSE,FALSE,FALSE
vCVvhWsfhLM,13-02-2018,ದಾರುಣ ಸ್ಥಿತಿಗೆ ತಲುಪಿದ ನಟಿ ಕಲ್ಯಾಣಿ ಒಂದು ಕುಗ್ರಾಮದಲ್ಲಿ ಜನರ ಕಣ್ಣಿಗೆ ಬಿದ್ದರು | Hebbuli Actress,chandanavana,24,11-02-2018,99664,137,49,7,FALSE,FALSE,FALSE
gbk5X_LHIFE,13-02-2018,"Pyaar Prema Kaadhal - Official Motion Poster | Harish Kalyan, Raiza Wilson | YSR Films | U1 Records",Yuvan Shankar Raja,1,09-02-2018,457335,12913,754,576,FALSE,FALSE,FALSE
QioFeesI1qw,13-02-2018,Dino James - Tujhe Meri Yadein feat. Akriti Kakar [Teaser],Dino James,10,09-02-2018,308399,15808,201,1128,FALSE,FALSE,FALSE
FKb6nCfsP5E,13-02-2018,చాన్స్ ఇస్తా వస్తావా అని అడిగింది జబర్దస్త్ ఫణి|Jabardasth Phani About Lady Producer|Comedian Phani,SumanTv Entertainment,22,10-02-2018,367870,1151,459,344,FALSE,FALSE,FALSE
bPMJSaQ_axw,13-02-2018,മഞ്ജുവിന്റെ ആമി കണ്ടശേഷം ദിലീപിന്റെ പ്രതികരണം കേട്ട മഞ്ജു പോലും ഞെട്ടി,Malayalam News Time,22,10-02-2018,440405,0,0,86,FALSE,TRUE,FALSE
va8U1G8fn_Q,13-02-2018,Types Of Tharki | Funk You,Funk You,24,10-02-2018,335762,13144,1143,532,FALSE,FALSE,FALSE
M0wbUdz4l1c,13-02-2018,Bigg Boss Contestants & Top Kannada Actor Actress Watched Prema Baraha Movie In Premiere Show,Namma KFI,24,10-02-2018,156255,613,71,37,FALSE,FALSE,FALSE
nYwwmrqRkf0,13-02-2018,Unacademy Learning App - What's your excuse?,Unacademy,27,11-02-2018,63801,3592,265,726,FALSE,FALSE,FALSE
-8MwM3Auc_w,13-02-2018,"जालना : गारपिटीसह मुसळधार पाऊस, गहू, हरभऱ्याचं मोठं नुकसान, पंचनाम्याचे आदेश",ABP Majha,25,11-02-2018,214343,709,95,37,FALSE,FALSE,FALSE
iireM92yges,13-02-2018,11 फरवरी 2018 को विजया एकादशी 5 में से करे कोई 1 उपाय लक्ष्मी कुबेर दौड़े आएंगे आपके द्वार होगी विजय,AstroMitram,22,10-02-2018,103329,1017,161,50,FALSE,FALSE,FALSE
Z7Bf2oYjUyk,13-02-2018,TREND | R_JAY | Valentine's Special | Latest Urban Song 2018 | Sonotek,Sonotek,10,12-02-2018,100613,1544,149,107,FALSE,FALSE,FALSE
6-Req41TTxA,13-02-2018,"Varun Tej reveals his love stories, see Raashi Khanna reaction || Tholi Prema || #TholiPrema",IndiaGlitz Telugu Movies | Reviews | Gossips l Hot News,24,09-02-2018,149531,649,37,13,FALSE,FALSE,FALSE
LEHeUhdQ6fU,13-02-2018,Types of Students At College Fests | MostlySane,MostlySane,23,08-02-2018,738923,40805,3482,2587,FALSE,FALSE,FALSE
QGwuY5dMop8,13-02-2018,Dayyam Ante Bhayam || Chicago Subbarao,Chicago Subbarao,23,11-02-2018,49925,1312,132,199,FALSE,FALSE,FALSE
kZ3Ua_zToo4,13-02-2018,Best Scene - New Odia Film - Bajrangi - Tora Mora Hisab Barabar - Sarthak Music,Sarthak Music,24,09-02-2018,549976,2598,391,208,FALSE,FALSE,FALSE
FRDZ36aJaiU,13-02-2018,Wanted Hyderabadi || Zabardast Video || Kiraak Hyderabadiz,Kiraak Hyderabadiz,24,10-02-2018,235058,11888,706,992,FALSE,FALSE,FALSE
Dmtoxyzl_gM,13-02-2018,"Phulpakhru - Episode 236  - February 12, 2018 - Preview",Ditto TV,24,11-02-2018,57215,282,11,24,FALSE,FALSE,FALSE
P0yA12jo6WI,13-02-2018,महाशिवरात्रि स्पेशल : शिव आरती : शिव आराधना : शिव जी की बोलो जय जयकार : शिव भक्ति,भक्ति,10,11-02-2018,105422,1106,152,83,FALSE,FALSE,FALSE
3aZa0hpQwSI,13-02-2018,Chal Mohan Ranga First Look Teaser | Nithiin | Megha Akash | Pawan Kalyan | #Nithin25 | NewsQube,NewsQube,24,11-02-2018,450960,3836,490,120,FALSE,FALSE,FALSE
GbOYJk3UiTk,13-02-2018,Viral Truth | Actor Vikram Thakor died in an accident? Know Truth Behind It | Vtv News,Krishna Digital,10,12-02-2018,253668,974,160,61,FALSE,FALSE,FALSE
5-H_PDeVDaw,13-02-2018,ഒരു അഡാര്‍ ലൌവില്‍ ഞെട്ടിച്ചത് ഈ സുന്ദരി പ്രിയ!|Oru Adaar Love|Priya P Varrier|Omar Lulu,Malayalienter,24,10-02-2018,101890,451,93,21,FALSE,FALSE,FALSE
akj7jsy6Uzo,13-02-2018,"Comedy Khiladigalu Season 2 - Episode 14 - February 11, 2018 - Best Scene",zeekannada,24,11-02-2018,66284,470,23,10,FALSE,FALSE,FALSE
7hMiEi3txEg,13-02-2018,ಶಿವರಾತ್ರಿ ಅಪ್ಪಿತಪ್ಪಿ ಕೂಡ ಈ ಕೆಲಸಗಳು ಮಾಡಬೇಡಿ ! | These Things You Must Not Offer to Lord Shiva Kannada,YOYO TV Kannada,24,10-02-2018,131720,575,82,20,FALSE,FALSE,FALSE
o3BplLJ7FKk,13-02-2018,Kalyanaparisu - கல்யாணபரிசு - Tamil Serial | Sun TV | Episode 1206 | 12/02/2018,VisionTimeTamil,24,12-02-2018,54896,339,70,30,FALSE,FALSE,FALSE
rQSDy05-UL8,13-02-2018,Weekly Rasi Phalalu February 11th - February 17th  2018,muluguastro,22,10-02-2018,45816,256,53,15,FALSE,FALSE,FALSE
yAVaXiC-SpM,13-02-2018,Rathrimazha | Flowers | Ep#372,Flowers TV,24,10-02-2018,85840,177,66,38,FALSE,FALSE,FALSE
